RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7661,15665014,Middleton,458,Spain,Male,36,5,0.0,2,1,0,79723.78,0
7765,15751177,Milne,685,Germany,Female,44,2,119657.53,1,1,0,145387.05,1
5140,15703728,Chieloka,700,Spain,Male,47,4,0.0,1,1,0,121798.52,1
1056,15769499,Lampungmeiua,545,Spain,Female,74,3,0.0,2,1,1,161326.73,0
5221,15753174,Thompson,571,Germany,Male,37,9,139592.98,3,1,0,104152.65,1
2442,15691446,Tokaryev,735,Spain,Male,29,10,0.0,2,1,1,95025.27,0
1173,15697789,Li Fonti,647,Germany,Female,43,3,122717.53,2,1,1,87000.39,0
3113,15622478,Greaves,698,France,Female,40,7,105061.74,3,1,0,107815.31,1
4877,15585133,Wei,657,Spain,Female,27,8,0.0,2,0,0,6468.24,0
7110,15688210,Sims,670,France,Female,39,8,101928.51,1,0,0,89205.54,0
9684,15607112,Chiawuotu,606,France,Male,32,6,0.0,2,0,1,36540.63,0
3749,15738166,Hsu,596,France,Female,39,10,86546.29,1,0,1,131768.98,0
6521,15694143,Conti,686,France,Female,41,10,0.0,1,1,0,133086.45,0
4702,15629787,Tu,652,France,Male,27,10,107303.72,2,0,0,44435.76,0
2079,15815626,Oluchi,640,France,Male,63,2,68432.45,2,1,1,112503.24,1
1831,15572467,Chandler,506,France,Male,37,5,0.0,2,1,1,127543.81,0
7633,15620570,Sinnett,736,France,Male,43,4,202443.47,1,1,0,72375.03,0
4384,15800784,Bruce,645,France,Male,42,4,98298.18,1,1,1,676.06,0
4249,15703292,Chimezie,573,France,Male,26,8,86270.93,2,1,1,90177.3,0
8868,15653773,Shaw,457,France,Female,38,7,164496.99,1,1,1,163327.27,0
93,15809248,Cole,524,France,Female,36,10,0.0,2,1,0,109614.57,0
2005,15729970,Ugochukwu,684,Germany,Male,29,8,127269.75,1,0,1,79495.01,0
1446,15646302,Shao,705,France,Female,24,7,100169.51,1,1,0,121408.55,0
2143,15782591,Cook,690,France,Male,35,6,112689.95,1,1,0,176962.31,0
6948,15809558,Peppin,715,Spain,Male,31,7,0.0,1,1,1,149970.59,0
6617,15744046,Andrejew,606,Spain,Male,33,8,0.0,2,1,1,63176.77,0
6154,15619537,Lavrentiev,550,France,Male,31,5,142200.19,2,1,1,122221.71,0
7542,15649430,White,723,France,Male,28,4,0.0,2,1,1,123885.88,0
8260,15703199,Golibe,619,Spain,Male,38,3,96143.47,1,0,0,98994.92,0
1071,15648075,Hebert,686,Germany,Female,47,5,170935.94,1,1,0,173179.79,1
2779,15761141,Palerma,604,Spain,Female,71,10,0.0,2,1,1,129984.2,0
3002,15675949,Fleming,696,Spain,Female,43,4,0.0,2,1,1,66406.37,0
7722,15677955,Tsui,757,Germany,Male,33,1,122088.67,1,1,0,42581.09,0
7121,15603683,Ofodile,796,Spain,Female,23,3,146584.19,2,0,0,125445.8,0
1907,15608387,Fu,786,France,Female,29,4,0.0,2,1,0,103372.79,0
9215,15812893,Costa,629,France,Female,39,10,0.0,2,1,1,43174.49,1
2586,15612030,Udegbulam,724,France,Male,28,9,0.0,2,1,1,100240.2,0
1687,15570205,Tao,682,Spain,Male,36,5,0.0,2,1,1,147758.51,0
5490,15703778,Hughes,728,France,Male,33,8,129907.63,1,0,1,36083.96,0
7928,15713426,Hancock,637,Germany,Male,30,1,122185.53,1,1,0,102566.46,1
5791,15646351,Somerville,486,Spain,Male,27,7,0.0,2,1,0,28823.04,0
2217,15627484,Obielumani,686,France,Female,47,5,113328.93,1,1,0,124170.9,0
7411,15752344,She,714,Spain,Male,34,5,0.0,2,1,0,193040.32,0
1559,15618018,Dickson,571,France,Female,35,1,104783.81,2,0,1,178512.52,0
5717,15709478,P'an,611,Germany,Male,37,1,117524.72,2,0,1,161064.29,0
4302,15765266,Fleming,615,France,Male,32,1,0.0,2,0,0,2139.25,0
5383,15589296,Brown,724,France,Female,40,6,110054.45,1,1,1,86950.72,0
5453,15798256,Takasuka,558,France,Female,45,1,153697.53,2,0,0,89891.4,1
7783,15595991,Hsiung,585,France,Male,54,8,87105.32,1,1,1,55346.14,0
8445,15793641,Evseyev,792,France,Female,70,3,0.0,2,1,1,172240.27,0
9416,15750407,Hunt,768,Germany,Female,43,2,129264.05,2,0,0,19150.14,0
794,15769504,Munro,743,Germany,Female,34,1,131736.88,1,1,1,108543.21,0
4537,15756333,Khan,642,France,Female,55,7,0.0,2,1,1,101515.76,0
6155,15598162,Saunders,754,Germany,Female,39,3,160761.41,1,1,1,24156.03,0
1711,15567993,Palmer,828,Spain,Male,28,8,134766.85,1,1,0,79355.87,0
1753,15724466,Swearingen,744,Germany,Female,41,2,84113.41,1,1,0,197548.63,0
1644,15708048,Burn,631,France,Female,34,4,124379.14,1,1,0,106892.91,0
1732,15721730,Amechi,601,Spain,Female,44,4,0.0,2,1,0,58561.31,0
7095,15655464,Combes,640,France,Female,67,3,0.0,1,0,1,42964.63,0
3703,15698335,Bergamaschi,504,France,Female,73,8,0.0,1,1,1,34595.58,0
1376,15574004,Mancini,429,France,Female,27,6,117307.44,2,1,1,24020.49,0
1398,15754796,Byrne,487,Germany,Female,46,4,135070.58,2,1,1,44244.49,1
8830,15769955,Onuora,683,France,Female,40,1,0.0,2,0,0,75762.0,0
3653,15654341,Chao,542,France,Male,34,8,101116.06,1,1,0,196395.05,0
3167,15746203,Hsia,555,Germany,Male,62,4,119817.33,1,0,1,43507.1,1
6579,15786078,Loginov,850,France,Female,28,9,0.0,2,1,0,185821.41,0
1863,15726494,Romani,481,France,Male,44,9,175303.06,1,1,0,65500.53,1
1575,15693018,Ermakova,678,Germany,Male,23,10,115563.71,1,1,1,91633.53,0
5848,15569666,Goddard,517,France,Female,45,4,0.0,1,0,0,172674.36,1
3911,15698716,Baker,620,France,Female,70,3,87926.24,2,1,0,33350.26,1
6306,15732563,Swanton,726,Germany,Female,33,7,99046.31,2,1,1,56053.06,0
3050,15576219,Cameron,615,France,Male,32,4,0.0,2,1,1,6225.63,0
7759,15684358,Kang,711,France,Male,41,3,0.0,2,1,1,193747.57,0
5941,15791958,Mazzi,849,France,Female,41,6,0.0,2,1,1,169203.51,1
3490,15809817,Ch'en,593,Spain,Male,43,10,0.0,2,0,0,53478.02,0
3596,15654156,Marcelo,722,Germany,Female,32,5,106807.64,1,1,1,76998.69,0
1305,15749004,Tsao,718,France,Female,31,0,118100.59,2,1,0,103165.15,0
6661,15765258,Bochsa,776,France,Female,29,5,0.0,2,1,1,143301.49,0
955,15660429,Ch'in,665,Spain,Female,42,2,156371.61,2,0,1,156774.94,1
768,15677921,Bobrov,720,Germany,Male,60,9,115920.62,2,0,0,157552.08,1
7177,15654625,Wilson,495,Germany,Male,39,8,120252.02,2,1,1,10160.23,0
9235,15766044,Cameron,642,Germany,Male,49,4,120688.61,1,1,0,24770.22,1
2041,15626684,Huang,547,France,Female,38,5,167539.97,1,0,1,159207.34,0
3307,15633854,Sun,654,France,Female,40,3,0.0,2,1,0,167889.1,0
9680,15605067,Nwachinemelu,472,France,Male,19,9,0.0,2,1,0,3453.4,0
4124,15648225,Shephard,652,Spain,Female,38,1,103895.31,1,0,1,159649.44,0
2758,15566708,Chidalu,444,France,Female,45,4,0.0,2,1,0,161653.5,1
6911,15709199,Burson,511,Spain,Female,40,1,0.0,1,1,1,184118.73,0
6297,15799480,Webb,600,France,Male,34,0,0.0,2,0,1,3756.23,0
8204,15588566,Wilkinson,778,Spain,Male,33,5,116474.28,2,1,1,32757.55,0
9630,15601977,Burgoyne,497,Spain,Male,44,2,121250.04,1,0,1,79691.4,0
7691,15692258,Thompson,569,Spain,Male,31,1,115406.97,1,0,0,145528.22,0
4601,15577985,Chinomso,574,France,Female,34,5,112324.45,2,1,1,17993.43,0
9819,15619699,Yeh,558,France,Male,31,7,0.0,1,1,0,198269.08,0
8233,15732704,Piazza,582,Spain,Male,25,9,148042.97,2,1,0,52341.15,0
9663,15660611,Gallo,748,Spain,Male,39,3,0.0,2,1,1,123998.52,0
1731,15643438,P'eng,850,France,Male,20,7,0.0,2,1,0,31288.77,0
4400,15572547,Vaguine,670,France,Female,45,9,104930.38,1,1,0,155921.81,1
2284,15624633,Kibby,702,France,Male,45,9,74989.58,1,1,1,171014.69,0
1862,15786852,Nwachukwu,565,Germany,Female,38,2,158651.29,2,1,1,179445.28,0
7138,15764226,Lu,630,Germany,Female,28,8,106425.75,1,1,1,20344.84,0
2126,15777923,Johnston,544,France,Female,45,6,0.0,2,0,1,151401.33,0
6595,15808544,Cameron,747,France,Female,40,3,0.0,1,0,0,57817.84,1
9952,15763874,Ho,635,Spain,Male,46,8,0.0,2,1,1,60739.16,0
9627,15665158,Chukwuemeka,813,Spain,Male,27,1,137275.36,1,0,1,115733.16,0
2685,15631927,Thomas,574,Spain,Female,28,7,0.0,2,0,0,185660.3,0
1509,15701200,Lucciano,576,France,Male,36,6,0.0,2,1,1,48314.0,0
9478,15592104,Lane,655,France,Female,41,5,0.0,1,0,0,36548.0,1
6353,15646632,Reid,741,France,Male,38,9,0.0,2,1,0,14379.01,0
8003,15753895,Blue,590,Spain,Male,37,1,0.0,2,0,0,133535.99,0
1589,15758035,Bateson,747,France,Male,61,7,155973.13,1,0,1,147554.26,0
7153,15737998,Cheng,529,France,Male,46,8,0.0,1,0,0,126511.94,1
351,15659420,Foley,659,Spain,Male,32,3,107594.11,2,1,1,102416.84,0
6070,15810775,Tsao,576,Spain,Male,52,2,100549.43,2,1,1,16644.16,0
6795,15694098,Jackson,575,France,Female,54,9,68332.96,1,1,1,144390.75,0
5545,15650864,Power,507,France,Male,42,6,0.0,2,1,0,34777.23,0
1735,15808846,Horton,672,Germany,Female,21,3,165878.76,2,1,1,164537.17,0
646,15569807,Ejimofor,673,France,Female,34,8,42157.08,1,1,0,20598.59,1
479,15677538,Nwokike,569,France,Male,38,7,0.0,1,1,1,108469.2,0
6476,15566030,Tu,497,Germany,Male,41,5,80542.81,1,0,0,88729.22,1
7007,15660390,Boyle,544,France,Female,33,6,0.0,2,1,1,124113.04,0
7335,15759133,Vaguine,616,France,Male,18,6,0.0,2,1,1,27308.58,0
9792,15742091,Parkhill,825,Germany,Female,35,6,118336.95,1,1,0,26342.33,1
6899,15760924,Doherty,575,Spain,Male,41,2,100062.39,1,0,0,126307.25,0
1896,15649418,Krylov,776,France,Female,29,7,178171.04,2,1,1,115818.51,0
3584,15773221,Harris,577,Spain,Male,43,8,79757.21,1,1,0,135650.72,1
3150,15723373,Page,643,Spain,Female,34,8,117451.47,1,1,0,65374.86,0
1981,15775880,McElyea,554,France,Female,30,9,0.0,2,1,1,40320.3,0
556,15775318,Lu,590,Spain,Female,51,3,154962.99,3,0,1,191932.27,1
862,15809100,Nucci,548,France,Female,32,2,172448.77,1,1,0,188083.77,1
6204,15790763,Trujillo,599,Spain,Female,49,2,0.0,2,1,0,111190.53,0
4796,15691387,Agafonova,483,France,Male,29,9,0.0,1,1,1,81634.45,0
2676,15682890,Woronoff,745,Germany,Male,38,5,65095.41,2,1,1,140197.42,0
2920,15736760,Douglas,538,Spain,Female,42,9,0.0,1,0,0,152855.96,0
3591,15687884,Alekseyeva,677,France,Male,37,3,88363.03,1,0,1,117946.3,0
7390,15676909,Mishin,667,Spain,Female,34,5,0.0,2,1,0,163830.64,0
426,15784597,Lattimore,648,France,Male,26,9,162923.85,1,1,0,98368.24,0
7205,15585192,Cremonesi,686,Spain,Male,39,10,136258.06,1,0,0,89199.51,0
4059,15771966,Akobundu,557,France,Male,39,8,146200.01,1,1,0,177944.64,0
6282,15656921,Locke,850,France,Male,31,4,0.0,2,0,0,152298.28,0
7929,15640789,Butler,711,France,Male,38,4,123345.85,1,1,0,141827.83,0
8946,15616745,Hs?,542,Spain,Male,35,2,174894.53,1,1,1,22314.55,0
4282,15721251,Watson,554,Spain,Female,41,4,112152.89,1,0,1,36242.19,0
2460,15756920,Genovesi,576,France,Male,63,9,70655.48,1,0,0,78955.8,1
6704,15583863,Chimaobim,681,Germany,Male,49,8,142946.18,1,0,0,187280.51,1
9401,15584897,Kuo,639,France,Female,31,3,98360.03,1,0,0,20973.8,0
2793,15742820,Trevisano,535,France,Female,45,2,0.0,2,0,1,170621.55,0
3007,15720943,Pirozzi,747,France,Female,45,1,114959.12,1,1,0,189362.39,1
1563,15600991,Artemieva,694,Germany,Male,31,6,109052.59,2,1,1,19448.93,1
9221,15600399,Trentino,598,France,Male,60,4,0.0,1,1,0,197727.14,1
7707,15742369,Rita,667,Spain,Male,31,5,0.0,2,1,1,20346.69,0
2595,15787318,Holmwood,537,Germany,Female,47,6,103163.35,1,1,0,16259.64,1
3195,15673539,Napolitani,690,France,Female,26,3,118097.87,1,1,0,61257.83,0
2688,15679148,Oliver,508,France,Male,44,3,115451.05,2,0,0,67234.33,0
3734,15713374,Jarvis,689,Germany,Male,67,9,157094.78,1,1,1,99490.01,0
3864,15645095,Huang,674,France,Female,28,3,0.0,1,1,0,51536.99,0
1198,15813444,McIntosh,590,Spain,Female,34,6,0.0,2,1,0,171021.44,0
9904,15778959,Brookes,606,France,Female,36,10,0.0,2,0,1,155641.46,0
4131,15731669,Szabados,554,France,Male,39,2,129709.62,1,1,0,173197.12,0
7320,15762045,Gilchrist,474,Germany,Female,37,5,142688.57,2,1,1,110953.33,0
5978,15631639,Uspensky,704,France,Female,40,6,95452.89,1,0,1,179964.55,0
6103,15665802,Li Fonti,642,Spain,Female,36,6,0.0,2,1,1,97938.59,0
7487,15593694,Williams,814,France,Male,49,8,0.0,2,0,0,157822.54,0
3025,15610801,Pan,648,Germany,Male,41,5,123049.21,1,0,1,5066.76,0
6177,15604146,Kaodilinakachukwu,608,Germany,Female,38,8,103653.51,2,1,1,137079.86,0
2129,15605835,Rice,743,France,Male,37,8,69143.91,2,0,1,105780.18,0
6064,15635256,Arcuri,762,France,Male,31,7,117687.35,1,1,1,159344.43,0
558,15634844,Miller,598,Germany,Male,41,3,91536.93,1,1,0,191468.78,1
56,15760861,Phillipps,619,France,Male,43,1,125211.92,1,1,1,113410.49,0
3559,15786392,Chen,765,France,Male,41,4,124182.21,1,0,0,100153.43,0
691,15589493,Otitodilinna,716,Germany,Male,27,1,122552.34,2,1,0,67611.36,0
8149,15572777,Meng,780,Spain,Male,47,7,86006.21,1,1,1,37973.13,0
8505,15743245,Agafonova,624,France,Male,42,3,145155.37,1,1,0,72169.95,1
8179,15809654,Hsia,707,France,Female,46,7,127476.73,2,1,1,146011.55,0
4370,15781495,Munro,662,France,Female,22,2,126362.57,2,1,1,97382.8,0
9319,15611786,Tsui,668,Spain,Female,69,9,0.0,1,0,1,134483.07,0
2768,15747265,Huang,598,Germany,Female,27,10,171283.91,1,1,1,84136.12,0
7863,15811343,Cattaneo,644,Germany,Male,35,5,161591.11,3,1,1,63795.62,0
5620,15648951,Kao,785,Spain,Male,41,7,0.0,2,1,1,199108.88,0
9118,15600280,Tao,703,France,Female,32,6,0.0,2,0,0,33606.52,0
7414,15604536,Vachon,850,Germany,Female,31,4,164672.66,1,0,1,61936.1,0
5696,15773591,Jobson,787,France,Male,46,7,117685.31,2,1,1,93360.35,0
4049,15653715,Coates,602,France,Female,63,7,0.0,2,1,1,56323.21,0
6013,15654183,Aitken,738,France,Female,26,3,0.0,2,1,0,67484.16,0
9343,15694321,Su,619,France,Female,28,3,0.0,2,1,0,53394.12,0
1918,15699772,Barclay,428,Germany,Female,40,3,129248.11,2,1,0,72876.43,1
5011,15719508,Davis,575,Germany,Male,49,7,121205.15,4,1,1,168080.53,1
6099,15803005,Wallace,570,Germany,Female,57,5,86568.75,1,0,1,103660.31,0
4853,15574137,Ch'in,687,Spain,Male,35,3,0.0,2,1,1,176450.19,0
9747,15782550,Ma,490,Germany,Female,41,0,139659.04,1,1,1,176254.12,0
1354,15623644,Frolov,626,Spain,Male,29,7,0.0,2,1,0,49361.84,0
3796,15581102,Baresi,554,France,Female,22,8,0.0,2,0,1,142670.61,0
3013,15739160,Mahon,849,France,Female,41,9,115465.28,1,1,0,103174.5,0
5354,15782181,Greco,592,Spain,Male,35,6,80285.16,1,1,0,72678.75,1
8790,15619116,Wallace,493,France,Female,36,2,0.0,2,0,1,99770.3,0
4618,15799932,Iweobiegbunam,812,France,Male,24,10,0.0,2,1,1,156906.15,0
7679,15690169,Meng,645,France,Male,31,7,161171.7,2,1,0,12599.94,1
6021,15781234,Y?an,609,France,Female,35,2,147900.43,1,1,0,140000.29,0
824,15757811,Lloyd,732,Spain,Female,69,9,137453.43,1,0,1,110932.24,1
2251,15739576,Bustard,706,Spain,Male,20,8,0.0,2,1,1,12368.11,0
7886,15632344,Jones,792,France,Female,42,0,99045.93,2,1,0,47160.01,0
1535,15782736,Jose,573,Germany,Female,47,4,152522.47,1,0,1,164038.07,1
4771,15761506,Russell,615,Spain,Male,19,5,0.0,2,1,0,159920.92,0
4404,15616859,Bonwick,602,Germany,Female,43,2,113641.49,4,1,0,115116.35,1
1210,15715667,Sorokina,850,France,Female,32,7,0.0,2,0,0,155227.0,0
235,15704769,Smith,585,France,Female,67,5,113978.97,2,0,1,93146.11,0
1522,15591130,Medvedev,507,Spain,Female,29,6,0.0,2,0,1,94780.9,0
2910,15606274,Lori,594,Germany,Male,38,6,63176.44,2,1,1,14466.08,0
5542,15566740,Nazarova,587,Spain,Male,51,3,83739.32,1,0,1,148798.45,0
7035,15767264,Lawson,465,Germany,Male,53,1,117438.17,1,0,0,74898.8,1
4314,15687079,King,646,Spain,Male,69,10,115462.44,1,1,0,40421.87,0
5584,15620579,Dunn,695,Spain,Female,31,8,0.0,2,0,1,131644.41,0
4331,15666652,Anayolisa,781,France,Female,19,3,0.0,2,1,1,124297.32,0
5483,15642619,Mayne,603,Spain,Male,46,2,0.0,2,1,0,174478.54,0
1837,15802478,Spring,767,Spain,Male,31,6,0.0,2,1,1,195668.0,0
8436,15605072,Douglas,638,France,Female,43,3,145860.98,1,1,1,142763.51,1
7493,15776545,Napolitani,682,France,Male,28,10,200724.96,1,0,1,82872.64,1
3681,15604576,Eiland,850,Spain,Male,22,3,0.0,1,1,1,144385.54,0
1705,15739054,Y?,654,France,Female,29,4,96974.97,1,0,1,141404.07,0
8176,15606601,Rishel,561,France,Female,22,6,186788.96,2,1,0,73286.8,0
7923,15642099,Tsui,679,Spain,Male,39,6,0.0,2,1,0,12266.06,0
9846,15664035,Parsons,590,Spain,Female,38,9,0.0,2,1,1,148750.16,0
1799,15610446,Chinedum,714,France,Female,51,4,88308.87,3,0,0,5862.53,1
6182,15797194,T'ao,570,France,Male,39,10,129674.89,2,1,0,80552.36,0
5954,15696141,Kruglov,516,Spain,Female,31,7,0.0,1,1,0,47018.75,0
4811,15799186,Sagese,632,France,Male,38,4,0.0,2,0,0,192505.62,0
7660,15598586,Wetherspoon,680,France,Male,31,10,113292.17,1,1,1,122639.73,0
5378,15672437,Buccho,642,France,Male,72,1,160541.0,2,1,1,142223.94,0
6253,15687492,Anderson,596,Germany,Male,32,3,96709.07,2,0,0,41788.37,0
8265,15710111,Clark,742,France,Male,33,6,0.0,2,0,0,38550.4,0
2609,15733768,Hou,600,France,Male,32,1,0.0,1,1,1,101986.16,0
366,15613085,Ibrahimova,628,Spain,Female,33,3,0.0,1,1,1,188193.25,0
7522,15611189,Allingham,670,Spain,Male,43,1,97792.21,1,0,0,120225.62,0
9547,15777033,Chizoba,524,France,Male,29,7,0.0,2,1,1,105448.74,0
1670,15582259,Campbell,567,France,Female,37,7,0.0,2,1,1,28690.9,0
5266,15707488,Tan,560,France,Female,27,5,0.0,2,1,0,131919.48,0
9639,15662337,Baldwin,744,Germany,Female,50,1,121498.11,2,0,1,106061.47,1
5945,15715709,Shih,696,Germany,Male,43,4,114091.38,1,0,1,159888.1,0
5522,15701605,Forster,815,France,Male,37,1,166115.42,1,1,0,67208.3,0
8275,15669805,Warren,748,Germany,Female,31,1,99557.94,1,1,0,199255.32,0
5163,15763922,Alexandrov,608,France,Male,31,7,79962.92,2,1,0,60901.72,0
8916,15804962,Nnaife,606,France,Male,36,1,155655.46,1,1,1,192387.51,1
6561,15719778,Chiu,577,France,Female,32,1,0.0,2,1,0,9902.39,0
2860,15773503,Tsai,551,Spain,Male,32,4,0.0,2,1,0,53420.53,0
6480,15704160,Wan,648,Spain,Male,49,5,0.0,1,1,0,149946.43,1
8209,15636551,Nixon,711,France,Female,29,3,130181.47,2,1,0,31811.44,0
9967,15590213,Ch'en,479,Spain,Male,35,4,125920.98,1,1,1,20393.44,0
4946,15646784,Cochran,529,France,Female,31,2,164003.05,2,1,1,60993.23,0
320,15626114,Pearson,429,France,Male,24,4,95741.75,1,1,0,46170.75,0
3020,15741049,Colebatch,577,France,Male,29,7,0.0,2,1,1,55473.15,0
6929,15804853,McVey,781,France,Female,48,0,57098.96,1,1,0,85644.06,1
8116,15700752,Pugliesi,545,France,Female,32,6,0.0,2,1,1,52067.37,0
2253,15604782,Tan,733,Germany,Female,33,7,187257.94,1,0,1,190430.81,0
8863,15769246,Lo Duca,813,Germany,Male,59,2,135078.41,1,1,0,187636.06,1
8808,15669783,Simpson,586,France,Female,60,3,47020.65,2,0,1,63241.21,1
5404,15733169,Craig,590,Spain,Male,22,7,125265.61,1,1,1,161253.08,0
1501,15590146,Mao,630,France,Male,50,1,81947.76,1,0,1,63606.22,1
1706,15612771,Bell,452,France,Male,35,4,148172.44,1,1,1,4175.68,0
3498,15588944,Maughan,456,France,Female,63,1,165350.61,2,0,0,140758.07,1
1375,15774738,Campa,632,France,Male,44,3,107764.75,1,1,0,185667.72,0
5988,15636634,Lindon,630,Germany,Female,25,7,79656.81,1,1,0,93524.22,0
1566,15649523,Kennedy,581,France,Male,38,1,0.0,2,1,0,46176.22,0
3510,15729958,Wilkinson,777,France,Male,37,1,0.0,1,1,1,126837.72,0
9531,15584452,Bozeman,667,France,Male,41,6,0.0,2,0,0,167181.77,0
1715,15738828,Milano,730,Germany,Male,45,6,152880.97,1,0,0,162478.11,0
2995,15710257,Matveyeva,625,France,Female,39,3,130786.92,1,0,1,121316.07,0
2203,15751788,Johnson,850,Spain,Male,28,9,97408.03,1,1,1,175853.64,0
4874,15702337,Sinclair,581,France,Male,37,7,0.0,2,1,1,74320.75,0
841,15707567,Esposito,732,Germany,Male,50,6,145338.76,1,0,0,91936.1,1
6128,15708693,Sherman,759,France,Female,33,2,0.0,2,1,0,56583.88,0
3488,15734044,Black,671,France,Female,31,7,41299.03,1,0,1,102681.32,0
843,15599433,Fanucci,660,Germany,Male,35,8,58641.43,1,0,1,198674.08,0
9645,15728480,Iloerika,452,France,Female,35,8,0.0,2,1,1,149614.81,0
6730,15619608,Ojiofor,454,Germany,Female,50,10,92895.56,1,1,0,154344.0,1
2913,15628972,Nebeolisa,699,Germany,Male,32,1,123906.22,3,1,1,127443.82,1
9272,15774285,Kentish,649,Spain,Female,47,8,110783.28,1,1,1,71420.16,0
7663,15650591,Calabrese,809,Germany,Male,50,10,118098.62,1,1,1,100720.02,1
4156,15708003,Aleksandrova,587,Spain,Male,41,8,85109.21,1,1,0,1557.82,0
9472,15776404,Williamson,523,France,Male,22,8,123374.46,1,1,1,124906.59,0
5199,15660768,L?,604,France,Male,40,1,84315.02,1,0,0,36209.1,0
1759,15645544,Nekrasov,642,Germany,Female,30,5,129753.69,1,1,0,582.53,0
9169,15650018,Chen,681,France,Female,43,8,154100.3,1,0,0,114659.81,0
7406,15704315,Teng,556,France,Male,34,8,163757.06,1,1,1,104000.06,0
4284,15750769,Padovano,725,France,Male,35,7,75915.75,1,1,0,150507.43,0
9419,15643794,Bennett,639,Spain,Female,27,2,0.0,1,1,1,82938.99,0
288,15790678,Davidson,475,France,Female,32,8,119023.28,1,1,0,100816.29,0
4788,15752885,Nnonso,529,France,Male,42,1,157498.9,1,1,1,82276.62,0
4776,15580068,Buccho,526,Spain,Male,35,5,0.0,2,1,1,105618.14,0
3863,15726588,Seleznev,653,Spain,Female,36,3,0.0,2,0,0,110525.6,0
1844,15769346,Baird,587,France,Female,36,1,134997.49,2,1,0,44688.08,0
9229,15749679,Beck,699,France,Male,39,2,109724.38,1,1,1,180022.39,0
6308,15598510,Colombo,583,Germany,Male,27,4,105907.42,2,1,1,195732.04,0
7394,15757434,Yang,599,France,Male,28,7,119706.22,1,0,0,31190.42,0
4650,15785815,Toscano,670,Germany,Male,31,1,142631.54,2,1,1,175894.24,0
1420,15705657,Hewitt,535,France,Female,44,2,114427.86,1,1,1,136330.26,0
9878,15572182,Onwuamaeze,505,Germany,Female,33,3,106506.77,3,1,0,45445.78,1
7208,15570990,Begley,520,Spain,Female,30,4,145222.99,2,0,0,145160.96,0
938,15662100,Hsu,850,Germany,Female,44,5,128605.32,1,0,1,171096.2,0
3512,15674727,Lazarev,777,France,Female,42,5,147531.82,1,1,1,38819.45,0
7449,15593834,Genovese,691,Spain,Male,36,7,129934.64,1,0,0,75664.56,1
8143,15752502,Cooke,615,France,Male,41,4,130385.82,1,0,1,130661.95,0
8785,15590810,Fallaci,638,Germany,Female,41,9,144326.09,1,1,0,73979.85,1
9475,15631481,Thomson,673,France,Male,51,8,79563.36,2,1,1,172200.91,0
2618,15602735,Kuo,692,Germany,Male,45,6,152296.83,4,0,1,108040.86,1
8900,15677939,Ch'eng,584,France,Female,41,3,0.0,2,1,1,160095.48,0
4505,15788930,Silva,761,Spain,Male,37,7,132730.17,1,1,0,199293.01,0
1154,15669899,Fitts,755,Germany,Female,45,7,135643.0,1,0,0,143619.52,1
8079,15618446,Nnonso,576,France,Female,50,8,0.0,2,1,1,57802.62,0
1959,15737506,Tretiakova,645,France,Male,42,6,0.0,1,0,0,149807.01,0
6953,15598838,Greco,659,France,Female,37,1,151105.68,1,1,1,140934.57,0
3177,15613014,Hs?,722,Germany,Male,29,1,107233.85,2,1,0,24924.92,0
1032,15667521,Crawford,631,France,Female,22,3,0.0,2,0,0,30781.77,0
6387,15584090,Jen,621,Spain,Female,40,7,0.0,2,0,1,131283.6,1
3185,15631070,Gerasimova,667,Germany,Male,55,9,154393.43,1,1,1,137674.96,1
202,15622911,Jude,759,France,Male,42,4,105420.18,1,0,1,121409.06,0
64,15751208,Pirozzi,684,Spain,Male,56,8,78707.16,1,1,1,99398.36,0
6214,15697678,Maxwell,590,Germany,Male,36,6,92340.69,2,1,1,174667.58,0
3567,15741875,Williamson,746,Spain,Female,25,3,104833.79,1,0,0,71911.3,0
173,15651022,Yost,480,Germany,Male,44,10,129608.57,1,1,0,5472.7,1
1052,15715003,Ko,625,Spain,Female,49,2,80816.45,1,1,1,20018.79,0
1570,15670823,Hsueh,651,Germany,Female,42,1,116646.76,1,1,0,44731.8,1
2134,15726354,Smith,688,France,Female,32,6,123157.95,1,1,0,172531.23,0
3883,15568328,Black,488,France,Female,22,6,0.0,2,1,1,66393.89,0
8764,15665159,Brooks,727,France,Male,61,0,128213.96,2,1,1,188729.08,1
7642,15667460,Moore,797,France,Male,31,9,0.0,2,1,1,24748.89,0
5777,15793478,Li Fonti,593,Germany,Female,39,8,151391.68,1,1,0,27274.6,1
2148,15574167,Fox,665,France,Male,33,2,101286.11,1,1,1,159840.51,0
4215,15642710,Napolitani,686,France,Male,26,7,0.0,2,1,0,1540.89,0
7164,15649379,Somayina,850,France,Female,46,3,0.0,2,1,1,187980.21,0
6531,15808851,Bufkin,511,Germany,Female,75,9,105609.17,1,0,1,105425.18,0
5240,15750811,Woodward,766,Germany,Male,44,3,116822.7,1,0,0,197643.24,0
6165,15608109,Greco,710,Germany,Male,58,7,170113.0,2,0,1,10494.64,0
6440,15583371,Artemiev,632,Spain,Male,37,1,138207.08,1,1,0,60778.11,1
